dte,band,band_description,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,flow_description,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,roi_pct,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful
0,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,12,91.7,5061.17,27022.17,18.73,477.83,5734.0,435.0,-4080.0,2440.0,1630.99,0.293,0.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),250,13,100.0,3320.31,22795.08,14.57,1660.42,21585.5,465.0,2.5,7218.5,2204.69,0.753,1.1,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,23,95.7,1523.61,10454.65,14.57,332.37,7644.5,110.0,-9754.0,4366.5,2520.38,0.132,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,22,95.5,1062.45,7301.18,14.55,378.16,8319.5,197.0,-235.0,1825.0,480.19,0.788,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,12,100.0,3814.5,26268.83,14.52,1907.25,22887.0,1100.75,2.5,8045.0,2541.48,0.75,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:30,15:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),250,55,92.7,3583.0,24687.84,14.51,474.9,26119.5,544.5,-26468.0,11696.0,5947.36,0.08,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:30,15:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),250,55,92.7,3583.0,24687.84,14.51,474.9,26119.5,544.5,-26468.0,11696.0,5947.36,0.08,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,25,96.0,1485.44,10234.56,14.51,262.76,6569.0,166.5,-11998.0,4372.5,2874.45,0.091,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,29,96.6,1691.62,11670.45,14.49,502.48,14572.0,302.5,-9913.0,5277.5,2378.42,0.211,1.1,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),250,24,95.8,3521.33,24312.0,14.48,1347.58,32342.0,292.0,-2623.0,12435.5,2924.52,0.461,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,19,94.7,1453.89,10046.11,14.47,183.97,3495.5,98.5,-8133.0,5044.5,2345.61,0.078,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,21,100.0,2710.52,18741.86,14.46,1355.98,28475.5,231.0,1.5,8222.5,2157.03,0.629,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,61,96.7,2369.28,16408.93,14.44,695.48,42424.0,375.0,-14611.0,10152.5,3431.22,0.203,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,61,96.7,2369.28,16408.93,14.44,695.48,42424.0,375.0,-14611.0,10152.5,3431.22,0.203,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,20,95.0,1611.05,11163.95,14.43,308.85,6177.0,167.5,-9867.0,5925.0,2916.53,0.106,1.1,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,14,100.0,3856.57,26750.57,14.42,1928.29,26996.0,377.0,7.5,13141.5,3575.31,0.539,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),100,20,95.0,1339.0,9286.0,14.42,170.68,3413.5,68.0,-9953.0,4835.0,2668.58,0.064,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),200,63,92.1,2941.57,20410.65,14.41,100.18,6311.5,338.5,-19860.0,17955.0,5670.86,0.018,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),200,63,92.1,2941.57,20410.65,14.41,100.18,6311.5,338.5,-19860.0,17955.0,5670.86,0.018,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),100,25,96.0,1405.64,9794.36,14.35,696.52,17413.0,277.0,-115.0,3618.5,1021.63,0.682,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),250,20,95.0,3245.8,22679.2,14.31,379.32,7586.5,498.25,-24743.0,6805.0,6327.44,0.06,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),300,21,100.0,3998.95,27958.62,14.3,1999.48,41989.0,1017.5,31.0,6787.5,2121.0,0.943,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),300,21,100.0,3998.95,27958.62,14.3,1999.48,41989.0,1017.5,31.0,6787.5,2121.0,0.943,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,23,91.3,1544.74,10803.09,14.3,270.8,6228.5,117.5,-9973.0,5192.5,2626.27,0.103,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),150,24,95.8,1941.08,13579.75,14.29,244.08,5858.0,363.25,-17370.0,4026.0,3958.84,0.062,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),200,22,95.5,2885.86,20205.05,14.28,1265.89,27849.5,67.5,-3590.0,7971.0,2612.73,0.485,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,64,93.8,2428.19,17033.8,14.26,498.67,31915.0,204.75,-13104.0,9860.0,3219.02,0.155,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,64,93.8,2428.19,17033.8,14.26,498.67,31915.0,204.75,-13104.0,9860.0,3219.02,0.155,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),200,22,95.5,2700.64,18935.73,14.26,305.2,6714.5,56.25,-22985.0,8196.5,5777.78,0.053,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),100,22,95.5,1524.68,10702.59,14.25,724.2,15932.5,292.25,-841.0,3653.0,1079.07,0.671,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),200,52,96.2,2933.02,20618.0,14.23,1120.59,58270.5,222.5,-18579.0,13708.5,3978.91,0.282,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),200,52,96.2,2933.02,20618.0,14.23,1120.59,58270.5,222.5,-18579.0,13708.5,3978.91,0.282,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,21,100.0,1534.9,10798.43,14.21,767.45,16116.5,165.0,2.5,3932.5,1168.06,0.657,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),200,66,95.5,2955.86,20850.32,14.18,515.11,33997.0,364.5,-20219.0,17906.5,5096.17,0.101,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),200,66,95.5,2955.86,20850.32,14.18,515.11,33997.0,364.5,-20219.0,17906.5,5096.17,0.101,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),150,21,95.2,2093.38,14763.76,14.18,263.24,5528.0,472.0,-15905.0,4183.5,3895.57,0.068,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,23,91.3,1316.65,9292.04,14.17,428.72,9860.5,118.5,-522.0,3335.0,848.09,0.506,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),250,38,97.4,3595.24,25394.55,14.16,1142.78,43425.5,323.75,-24833.0,12074.0,5097.82,0.224,1.1,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),250,38,97.4,3595.24,25394.55,14.16,1142.78,43425.5,323.75,-24833.0,12074.0,5097.82,0.224,1.1,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),150,21,100.0,2467.24,17437.52,14.15,1233.86,25911.0,362.5,5.0,7398.0,1939.44,0.636,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,17,100.0,2684.65,19021.24,14.11,1342.38,22820.5,552.0,2.0,6119.0,1675.82,0.801,1.1,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,25,96.0,2641.0,18719.0,14.11,445.06,11126.5,132.5,-21772.0,12369.5,5361.08,0.083,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),50,14,100.0,706.71,5007.57,14.11,353.36,4947.0,64.5,9.5,1872.0,561.73,0.629,1.1,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),50,22,95.5,850.32,6036.05,14.09,204.02,4488.5,105.0,-4730.0,2882.5,1321.96,0.154,1.1,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,13,92.3,3815.77,27107.31,14.08,568.27,7387.5,677.5,-10935.0,8360.0,4150.99,0.137,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),150,22,100.0,2295.41,16318.23,14.07,1148.05,25257.0,384.25,2.5,6264.5,1591.59,0.721,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),250,17,100.0,3270.94,23287.88,14.05,1658.38,28192.5,462.5,7.5,7768.0,2387.68,0.695,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),100,20,100.0,1421.6,10128.4,14.04,710.8,14216.0,142.25,7.5,4302.5,1183.0,0.601,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,06:30,09:30,A,A (06:30-06:50 PST / 09:30-09:50 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,20,95.0,1366.45,9733.55,14.04,192.98,3859.5,138.5,-9610.0,3883.5,2560.6,0.075,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,10,100.0,3694.5,26355.5,14.02,1847.25,18472.5,681.0,36.5,6531.5,2290.64,0.806,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,61,96.7,2303.74,16442.13,14.01,651.84,39762.5,173.5,-15216.0,8259.5,3504.86,0.186,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,61,96.7,2303.74,16442.13,14.01,651.84,39762.5,173.5,-15216.0,8259.5,3504.86,0.186,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),200,21,95.2,2753.76,19651.0,14.01,426.17,8949.5,330.0,-19930.0,10894.5,5377.11,0.079,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,25,92.0,1332.28,9507.72,14.01,52.5,1312.5,56.0,-9383.0,2539.5,2097.93,0.025,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),150,17,94.1,2142.53,15298.65,14.0,233.62,3971.5,163.5,-12480.0,5495.0,3672.05,0.064,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),100,23,100.0,1350.61,9671.13,13.97,675.37,15533.5,396.5,0.5,2550.0,828.3,0.815,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,15,100.0,1363.4,9769.93,13.96,681.7,10225.5,147.0,1.0,4500.0,1232.06,0.553,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),100,19,94.7,1447.58,10368.21,13.96,94.92,1803.5,240.0,-11897.0,4112.0,3110.88,0.031,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,22,90.9,1057.5,7578.86,13.95,74.7,1643.5,140.0,-4993.0,2577.5,1794.3,0.042,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),100,65,96.9,1708.08,12258.35,13.93,745.22,48439.5,152.5,-3930.0,8142.5,1575.38,0.473,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),100,65,96.9,1708.08,12258.35,13.93,745.22,48439.5,152.5,-3930.0,8142.5,1575.38,0.473,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,11:00,14:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,21,100.0,2510.76,18036.86,13.92,1255.38,26363.0,400.0,1.0,6717.5,1801.22,0.697,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),300,28,100.0,3817.75,27463.68,13.9,1965.14,55024.0,904.0,1.0,10183.0,2572.14,0.764,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),300,28,100.0,3817.75,27463.68,13.9,1965.14,55024.0,904.0,1.0,10183.0,2572.14,0.764,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),200,24,100.0,2853.71,20562.96,13.88,1427.27,34254.5,965.0,3.0,6460.0,1790.99,0.797,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),150,21,100.0,2185.29,15767.1,13.86,1092.67,22946.0,275.0,1.0,7800.0,1914.13,0.571,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,19,100.0,881.0,6355.84,13.86,440.5,8369.5,161.5,2.0,2420.0,644.18,0.684,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),250,20,100.0,3179.3,22995.7,13.83,1589.65,31793.0,369.25,17.5,10319.5,2686.06,0.592,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,24,91.7,2707.29,19584.38,13.82,184.29,4423.0,244.25,-14527.0,8131.5,4850.13,0.038,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,11:00,14:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),100,61,95.1,1594.98,11546.82,13.81,375.89,22929.0,148.5,-11941.0,4940.0,2409.75,0.156,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,11:00,14:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),100,61,95.1,1594.98,11546.82,13.81,375.89,22929.0,148.5,-11941.0,4940.0,2409.75,0.156,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,11,90.9,3668.64,26558.64,13.81,804.14,8845.5,23.5,-1887.0,8665.0,2737.47,0.294,0.9,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),150,15,93.3,2298.87,16667.8,13.79,447.97,6719.5,257.0,-10422.0,4750.0,3466.1,0.129,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),200,20,100.0,2550.15,18524.85,13.77,1275.08,25501.5,649.25,2.5,8938.0,2033.75,0.627,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,25,92.0,1406.0,10214.0,13.77,140.8,3520.0,57.5,-11250.0,6665.0,2919.94,0.048,1.0,True,True,True,True,True,True
1,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,10:30,13:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,14,100.0,3653.93,26560.36,13.76,1826.96,25577.5,736.5,10.0,10620.0,2887.67,0.633,1.0,True,True,True,True,True,True
1,P100,100th pct | strikes at 0th/100th of 100d moves (widest),08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),300,14,100.0,3262.0,23702.29,13.76,1631.36,22839.0,770.75,5.0,7029.0,2275.6,0.717,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,10:30,13:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),150,19,94.7,2023.63,14713.21,13.75,184.18,3499.5,150.0,-15450.0,6556.0,4132.32,0.045,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),250,14,100.0,3291.43,23958.57,13.74,1645.71,23040.0,359.75,14.5,7335.0,2525.35,0.652,1.0,True,True,True,True,True,True
1,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),50,23,95.7,792.87,5772.35,13.74,147.74,3398.0,219.5,-5440.0,2524.5,1358.88,0.109,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),200,27,100.0,2606.26,18986.33,13.73,1303.13,35184.5,270.0,4.5,10319.5,2402.75,0.542,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),250,48,97.9,3367.0,24559.73,13.71,1235.55,59306.5,515.0,-15997.0,13908.0,3764.22,0.328,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),250,48,97.9,3367.0,24559.73,13.71,1235.55,59306.5,515.0,-15997.0,13908.0,3764.22,0.328,1.0,True,True,True,True,True,True
1,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,10:30,13:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),250,20,100.0,3204.25,23370.75,13.71,1602.28,32045.5,377.5,1.5,8531.5,2641.65,0.607,1.0,True,True,True,True,True,True
1,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),150,18,94.4,2279.67,16637.0,13.7,335.83,6045.0,307.0,-13944.0,5937.5,3922.61,0.086,1.0,True,True,True,True,True,True
